"No.","Time","Source","Destination","Protocol","Length","Info","Data Length","Data","Bytes"
"6675","07:23:54.113960","localhost ()","WbElectr_00:12:4a ()","SPP","23","Sent ""03221203\\r""","","",""
"6676","07:23:54.117943","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"6677","07:23:54.119301","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""ED""","","",""
"6678","07:23:54.121614","WbElectr_00:12:4a ()","localhost ()","HCI_ACL","21","Rcvd  [Reassembled in #6679]","","",""
"6679","07:23:54.123007","WbElectr_00:12:4a ()","localhost ()","SPP","9","Rcvd ""\\r\\r>322115D\\r""","","",""
"6680","07:23:54.124537","WbElectr_00:12:4a ()","localhost ()","RFCOMM","15","Rcvd UIH Channel=1 UID ","","",""
"6681","07:23:54.126343","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""S""","","",""
"6682","07:23:54.127784","WbElectr_00:12:4a ()","localhost ()","SPP","19","Rcvd ""TOPPE""","","",""
"6683","07:23:54.129886","WbElectr_00:12:4a ()","localhost ()","HCI_ACL","21","Rcvd  [Reassembled in #6684]","","",""
"6684","07:23:54.131766","WbElectr_00:12:4a ()","localhost ()","SPP","7","Rcvd ""D\\r\\r>32212""","","",""
"6685","07:23:54.133162","localhost ()","WbElectr_00:12:4a ()","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"6686","07:23:54.134324","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""03\\r""","","",""
"6687","07:23:54.136535","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"6688","07:23:54.194667","localhost ()","WbElectr_00:12:4a ()","SPP","23","Sent ""03221205\\r""","","",""
"6689","07:23:54.199063","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"6690","07:23:54.200551","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""S""","","",""
"6691","07:23:54.201794","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""T""","","",""
"6692","07:23:54.203227","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""OPP""","","",""
"6693","07:23:54.205162","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""ED""","","",""
"6694","07:23:54.207932","localhost ()","WbElectr_00:12:4a ()","SPP","23","Sent ""0322124E\\r""","","",""
"6695","07:23:54.209510","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""\\r\\r>""","","",""
"6696","07:23:54.211425","WbElectr_00:12:4a ()","localhost ()","SPP","20","Rcvd ""322120""","","",""
"6697","07:23:54.213028","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""5\\r""","","",""
"6698","07:23:54.214473","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"6699","07:23:54.215706","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""S""","","",""
"6700","07:23:54.217132","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""T""","","",""
"6701","07:23:54.218370","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""O""","","",""
"6702","07:23:54.219296","localhost ()","WbElectr_00:12:4a ()","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"6703","07:23:54.222762","localhost ()","WbElectr_00:12:4a ()","SPP","23","Sent ""0322115D\\r""","","",""
"6704","07:23:54.223945","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"6705","07:23:54.225470","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""PP""","","",""
"6706","07:23:54.227755","WbElectr_00:12:4a ()","localhost ()","HCI_ACL","21","Rcvd  [Reassembled in #6708]","","",""
"6707","07:23:54.228855","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"6708","07:23:54.230096","WbElectr_00:12:4a ()","localhost ()","SPP","8","Rcvd ""ED\\r\\r>32212""","","",""
"6709","07:23:54.232274","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""4E\\r""","","",""
"6710","07:23:54.233461","WbElectr_00:12:4a ()","localhost ()","RFCOMM","15","Rcvd UIH Channel=1 UID ","","",""
"6711","07:23:54.234586","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""S""","","",""
"6712","07:23:54.235855","WbElectr_00:12:4a ()","localhost ()","SPP","19","Rcvd ""TOPPE""","","",""
"6713","07:23:54.242673","WbElectr_00:12:4a ()","localhost ()","SPP","18","Rcvd ""D\\r\\r>""","","",""
"6714","07:23:54.243531","WbElectr_00:12:4a ()","localhost ()","SPP","19","Rcvd ""32211""","","",""
"6715","07:23:54.244401","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""5D\\r""","","",""
"6716","07:23:54.245577","localhost ()","WbElectr_00:12:4a ()","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"6717","07:23:54.249114","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"6718","07:23:54.252605","localhost ()","WbElectr_00:12:4a ()","SPP","23","Sent ""03221261\\r""","","",""
"6719","07:23:54.259271","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"6720","07:23:54.261526","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""S""","","",""
"6721","07:23:54.264060","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""T""","","",""
"6722","07:23:54.265495","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""OPP""","","",""
"6723","07:23:54.266818","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""ED""","","",""
"6724","07:23:54.268601","WbElectr_00:12:4a ()","localhost ()","HCI_ACL","21","Rcvd  [Reassembled in #6725]","","",""
"6725","07:23:54.269722","WbElectr_00:12:4a ()","localhost ()","SPP","9","Rcvd ""\\r\\r>3221261\\r""","","",""
"6726","07:23:54.272227","localhost ()","WbElectr_00:12:4a ()","SPP","23","Sent ""03221262\\r""","","",""
"6727","07:23:54.276755","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"6728","07:23:54.277979","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""S""","","",""
"6729","07:23:54.281973","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""T""","","",""
"6730","07:23:54.283178","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""OPP""","","",""
"6731","07:23:54.285185","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""ED""","","",""
"6732","07:23:54.286212","WbElectr_00:12:4a ()","localhost ()","HCI_ACL","21","Rcvd  [Reassembled in #6733]","","",""
"6733","07:23:54.288036","WbElectr_00:12:4a ()","localhost ()","SPP","9","Rcvd ""\\r\\r>3221262\\r""","","",""
"6734","07:23:54.326710","localhost ()","WbElectr_00:12:4a ()","SPP","23","Sent ""03221152\\r""","","",""
"6735","07:23:54.331550","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"6736","07:23:54.332949","WbElectr_00:12:4a ()","localhost ()","RFCOMM","15","Rcvd UIH Channel=1 UID ","","",""
"6737","07:23:54.334329","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""S""","","",""
"6738","07:23:54.335808","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""T""","","",""
"6739","07:23:54.337621","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""OPP""","","",""
"6740","07:23:54.339093","WbElectr_00:12:4a ()","localhost ()","SPP","21","Rcvd ""ED\\r\\r>32""","","",""
"6741","07:23:54.341043","WbElectr_00:12:4a ()","localhost ()","SPP","18","Rcvd ""2115""","","",""
"6742","07:23:54.342119","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""2\\r""","","",""
"6743","07:23:54.344141","localhost ()","WbElectr_00:12:4a ()","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"6744","07:23:54.348017","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"6745","07:23:54.389076","localhost ()","WbElectr_00:12:4a ()","SPP","22","Sent ""03221151\\r""","","",""
"6746","07:23:54.392933","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"6747","07:23:54.396060","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""S""","","",""
"6748","07:23:54.399287","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""TO""","","",""
"6749","07:23:54.400544","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""PP""","","",""
"6750","07:23:54.401812","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""ED""","","",""
"6751","07:23:54.403472","WbElectr_00:12:4a ()","localhost ()","HCI_ACL","21","Rcvd  [Reassembled in #6752]","","",""
"6752","07:23:54.406566","WbElectr_00:12:4a ()","localhost ()","SPP","9","Rcvd ""\\r\\r>3221151\\r""","","",""
"6753","07:23:54.429734","localhost ()","WbElectr_00:12:4a ()","SPP","23","Sent ""03221146\\r""","","",""
"6754","07:23:54.434083","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"6755","07:23:54.435540","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""S""","","",""
"6756","07:23:54.436789","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""T""","","",""
"6757","07:23:54.438275","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""OPP""","","",""
"6758","07:23:54.440518","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""ED""","","",""
"6759","07:23:54.441927","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""\\r\\r>""","","",""
"6760","07:23:54.443081","WbElectr_00:12:4a ()","localhost ()","SPP","18","Rcvd ""3221""","","",""
"6761","07:23:54.444312","WbElectr_00:12:4a ()","localhost ()","SPP","18","Rcvd ""146\\r""","","",""
"6762","07:23:54.445321","localhost ()","WbElectr_00:12:4a ()","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"6763","07:23:54.449161","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"6764","07:23:54.518275","localhost ()","WbElectr_00:12:4a ()","SPP","23","Sent ""03221255\\r""","","",""
"6765","07:23:54.522863","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"6766","07:23:54.525003","WbElectr_00:12:4a ()","localhost ()","RFCOMM","15","Rcvd UIH Channel=1 UID ","","",""
"6767","07:23:54.526354","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""S""","","",""
"6768","07:23:54.527305","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""T""","","",""
"6769","07:23:54.528739","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""OPP""","","",""
"6770","07:23:54.529759","localhost ()","WbElectr_00:12:4a ()","SPP","23","Sent ""03221234\\r""","","",""
"6771","07:23:54.531214","WbElectr_00:12:4a ()","localhost ()","SPP","21","Rcvd ""ED\\r\\r>32""","","",""
"6772","07:23:54.533324","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""212""","","",""
"6773","07:23:54.534209","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""55\\r""","","",""
"6774","07:23:54.535452","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""S""","","",""
"6775","07:23:54.536784","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""T""","","",""
"6776","07:23:54.537684","localhost ()","WbElectr_00:12:4a ()","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"6777","07:23:54.539310","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""OPP""","","",""
"6778","07:23:54.540942","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""ED""","","",""
"6779","07:23:54.542096","localhost ()","WbElectr_00:12:4a ()","SPP","23","Sent ""0322114E\\r""","","",""
"6780","07:23:54.543163","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""\\r\\r>""","","",""
"6781","07:23:54.544527","WbElectr_00:12:4a ()","localhost ()","SPP","19","Rcvd ""32212""","","",""
"6782","07:23:54.545541","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""34\\r""","","",""
"6783","07:23:54.546911","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"6784","07:23:54.548372","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""S""","","",""
"6785","07:23:54.549990","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""T""","","",""
"6786","07:23:54.551771","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""OPP""","","",""
"6787","07:23:54.552819","localhost ()","WbElectr_00:12:4a ()","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"6788","07:23:54.553762","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""ED""","","",""
"6789","07:23:54.555325","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""\\r\\r>""","","",""
"6790","07:23:54.556349","WbElectr_00:12:4a ()","localhost ()","SPP","20","Rcvd ""322114""","","",""
"6791","07:23:54.558023","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""E\\r""","","",""
"6792","07:23:54.560135","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"6793","07:23:54.574636","localhost ()","WbElectr_00:12:4a ()","SPP","23","Sent ""03221236\\r""","","",""
"6794","07:23:54.579446","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"6795","07:23:54.581915","WbElectr_00:12:4a ()","localhost ()","RFCOMM","15","Rcvd UIH Channel=1 UID ","","",""
"6796","07:23:54.582661","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""S""","","",""
"6797","07:23:54.583789","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""T""","","",""
"6798","07:23:54.585462","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""OPP""","","",""
"6799","07:23:54.586814","WbElectr_00:12:4a ()","localhost ()","SPP","21","Rcvd ""ED\\r\\r>32""","","",""
"6800","07:23:54.588248","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""212""","","",""
"6801","07:23:54.589478","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""36\\r""","","",""
"6802","07:23:54.592500","localhost ()","WbElectr_00:12:4a ()","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"6803","07:23:54.595543","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"6804","07:23:54.718509","localhost ()","WbElectr_00:12:4a ()","SPP","21","Sent ""ATSH79B\\r""","","",""
"6805","07:23:54.721598","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"6806","07:23:54.722965","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""S""","","",""
"6807","07:23:54.724289","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""T""","","",""
"6808","07:23:54.727996","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""OP""","","",""
"6809","07:23:54.730555","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""PE""","","",""
"6810","07:23:54.731382","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""D\\r\\r""","","",""
"6811","07:23:54.732426","WbElectr_00:12:4a ()","localhost ()","HCI_ACL","21","Rcvd  [Reassembled in #6812]","","",""
"6812","07:23:54.733714","WbElectr_00:12:4a ()","localhost ()","SPP","9","Rcvd "">TSH79B\\r?\\r\\r""","","",""
"6813","07:23:54.734666","localhost ()","WbElectr_00:12:4a ()","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"6814","07:23:54.735589","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd "">""","","",""
"6815","07:23:54.737948","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"6816","07:23:54.825049","localhost ()","WbElectr_00:12:4a ()","SPP","23","Sent ""ATFCH79B\\r""","","",""
"6817","07:23:54.829015","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"6818","07:23:54.830430","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""A""","","",""
"6819","07:23:54.831710","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""T""","","",""
"6820","07:23:54.833069","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""FCH""","","",""
"6821","07:23:54.834911","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""79""","","",""
"6822","07:23:54.836490","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""B\\r""","","",""
"6823","07:23:54.837860","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""?""","","",""
"6824","07:23:54.839045","localhost ()","WbElectr_00:12:4a ()","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"6825","07:23:54.840057","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""\\r\\r>""","","",""
"6826","07:23:54.842833","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"6827","07:23:54.930544","localhost ()","WbElectr_00:12:4a ()","SPP","21","Sent ""022101\\r""","","",""
"6828","07:23:54.934249","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"6829","07:23:54.935848","WbElectr_00:12:4a ()","localhost ()","RFCOMM","15","Rcvd UIH Channel=1 UID ","","",""
"6830","07:23:54.937558","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""0""","","",""
"6831","07:23:54.938758","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""2""","","",""
"6832","07:23:54.940057","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""21""","","",""
"6833","07:23:54.941556","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""01\\r""","","",""
"6834","07:23:55.036011","localhost ()","WbElectr_00:12:4a ()","SPP","21","Sent ""022104\\r""","","",""
"6835","07:23:55.037769","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""5""","","",""
"6836","07:23:55.039210","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""B""","","",""
"6837","07:23:55.040564","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""36""","","",""
"6838","07:23:55.042425","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""6A""","","",""
"6839","07:23:55.044523","WbElectr_00:12:4a ()","localhost ()","SPP","20","Rcvd ""CFFFFF""","","",""
"6840","07:23:55.046574","WbElectr_00:12:4a ()","localhost ()","SPP","20","Rcvd ""CEA62C""","","",""
"6841","07:23:55.048646","WbElectr_00:12:4a ()","localhost ()","SPP","18","Rcvd ""A\\rST""","","",""
"6842","07:23:55.049749","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""OPP""","","",""
"6843","07:23:55.051039","WbElectr_00:12:4a ()","localhost ()","SPP","19","Rcvd ""ED\\r\\r>""","","",""
"6844","07:23:55.052285","localhost ()","WbElectr_00:12:4a ()","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"6845","07:23:55.054502","WbElectr_00:12:4a ()","localhost ()","SPP","20","Rcvd ""22104\\r""","","",""
"6846","07:23:55.056414","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"6847","07:23:55.057617","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"6848","07:23:55.139916","localhost ()","WbElectr_00:12:4a ()","SPP","23","Sent ""ATCRA5B3\\r""","","",""
"6849","07:23:55.144221","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"6850","07:23:55.146757","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""S""","","",""
"6851","07:23:55.148314","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""T""","","",""
"6852","07:23:55.150601","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""OPP""","","",""
"6853","07:23:55.151804","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""ED""","","",""
"6854","07:23:55.153372","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""\\r\\r>""","","",""
"6855","07:23:55.154346","WbElectr_00:12:4a ()","localhost ()","SPP","19","Rcvd ""TCRA5""","","",""
"6856","07:23:55.155252","localhost ()","WbElectr_00:12:4a ()","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"6857","07:23:55.157019","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""B3\\r""","","",""
"6858","07:23:55.158123","WbElectr_00:12:4a ()","localhost ()","SPP","18","Rcvd ""?\\r\\r>""","","",""
"6859","07:23:55.160319","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"6860","07:23:55.244389","localhost ()","WbElectr_00:12:4a ()","SPP","19","Sent ""ATMA\\r""","","",""
"6861","07:23:55.247964","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"6862","07:23:55.249180","WbElectr_00:12:4a ()","localhost ()","RFCOMM","15","Rcvd UIH Channel=1 UID ","","",""
"6863","07:23:55.250552","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""A""","","",""
"6864","07:23:55.252823","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""T""","","",""
"6865","07:23:55.254236","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""MA""","","",""
"6866","07:23:55.255550","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""\\r""","","",""
"6867","07:23:55.349270","localhost ()","WbElectr_00:12:4a ()","SPP","22","Sent ""ATCM7FE\\r""","","",""
